sofifa_id;player_url;short_name;long_name;overall;potential;value_eur;wage_eur;age
213702;https://sofifa.com/player/213702/hervin-ongenda/220002;H. Ongenda;Hervin Scicchitano Ongenda;70;73;2100000;7000;26
213725;https://sofifa.com/player/213725/lebogang-phiri/220002;L. Phiri;Lebogang Lelani Phiri;70;74;2000000;8000;26
213729;https://sofifa.com/player/213729/sondre-rossbach/220002;S. Rossbach;Sondre LÃ¸vseth Rossbach;70;76;2000000;2000;25
213763;https://sofifa.com/player/213763/rasmus-schuller/220002;R. SchÃ¼ller;Rasmus SchÃ¼ller;70;70;1300000;5000;30
213839;https://sofifa.com/player/213839/baptiste-guillaume/220002;B. Guillaume;Baptiste Guillaume;70;73;2100000;5000;26
214021;https://sofifa.com/player/214021/fainer-torijano/220002;F. Torijano;FÃ¡iner Torijano Cano;70;70;1000000;2000;32
214190;https://sofifa.com/player/214190/leandro-castellanos/220002;L. Castellanos;AndrÃ©s Leandro Castellanos Serrano;70;70;180000;1000;37
214238;https://sofifa.com/player/214238/pablo-parra/220002;P. Parra;Pablo Alejandro Parra Rubilar;70;71;1800000;6000;27
214294;https://sofifa.com/player/214294/esteban-pavez/220002;E. Pavez;Esteban Andres Pavez Suazo;70;70;1300000;12000;31
214313;https://sofifa.com/player/214313/juan-delgado/220002;J. Delgado;Juan Antonio Delgado Baeza;70;70;1600000;7000;28
214366;https://sofifa.com/player/214366/rafael-carrascal/220002;R. Carrascal;Rafael AndrÃ©s Carrascal Avilez;70;70;1600000;650;28
214376;https://sofifa.com/player/214376/darwin-andrade/220002;D. Andrade;Darwin Zamir Andrade Marmolejo;70;70;1400000;1000;30
214404;https://sofifa.com/player/214404/valber-huerta/220002;V. Huerta;Valber Roberto Huerta Jerez;70;72;1700000;7000;27
214415;https://sofifa.com/player/214415/eder-chaux/220002;E. Chaux;Eder Aleixo Chaux Ospina;70;72;1300000;2000;29
214485;https://sofifa.com/player/214485/juan-david-rodriguez/220002;J. RodrÃ­guez;Juan David RodrÃ­guez Rico;70;70;1600000;2000;28
214660;https://sofifa.com/player/214660/lucas-rodriguez/220002;L. RodrÃ­guez;Lucas Nahuel RodrÃ­guez;70;70;1500000;8000;27
214777;https://sofifa.com/player/214777/leandro-diaz/220002;L. DÃ­az;Leandro NicolÃ¡s DÃ­az;70;70;1600000;8000;29
214817;https://sofifa.com/player/214817/angelo-sagal/220002;Ã. Sagal;Ãngelo NicolÃ¡s Sagal Tapia;70;70;1600000;9000;28
214882;https://sofifa.com/player/214882/jakub-czerwinski/220002;J. CzerwiÅ„ski;Jakub CzerwiÅ„ski;70;70;1300000;6000;29
214911;https://sofifa.com/player/214911/alfonso-parot/220002;A. Parot;Alfonso CristiÃ¡n Parot Rojas;70;70;1200000;7000;31
214918;https://sofifa.com/player/214918/matias-mier/220002;M. Mier;Henry MatÃ­as Mier Codina;70;70;1500000;8000;30
214944;https://sofifa.com/player/214944/gerard-gumbau-garriga/220002;Gumbau;Gerard Gumbau Garriga;70;75;2100000;10000;26
214990;https://sofifa.com/player/214990/matias-catalan/220002;M. CatalÃ¡n;MatÃ­as Ezequiel CatalÃ¡n;70;70;1400000;10000;28
214998;https://sofifa.com/player/214998/mauro-bogado/220002;M. Bogado;Mauro Ezequiel Bogado;70;70;325000;5000;36
215042;https://sofifa.com/player/215042/gaston-lezcano/220002;G. Lezcano;GastÃ³n AdriÃ¡n Lezcano;70;70;750000;8000;34
215049;https://sofifa.com/player/215049/damian-perez/220002;D. PÃ©rez;DamiÃ¡n Alfredo PÃ©rez;70;70;1100000;6000;32
215155;https://sofifa.com/player/215155/fernando-zuqui/220002;F. Zuqui;Fernando Zuqui;70;70;1600000;8000;29
215213;https://sofifa.com/player/215213/axel-werner/220002;A. Werner;Axel Wilfredo Werner;70;76;2000000;8000;25
215292;https://sofifa.com/player/215292/martin-cauteruccio/220002;M. Cauteruccio;MartÃ­n Cauteruccio RodrÃ­guez;70;70;775000;8000;34
215294;https://sofifa.com/player/215294/cristian-menendez/220002;C. MenÃ©ndez;Cristian MatÃ­as MenÃ©ndez;70;70;1000000;8000;33
215391;https://sofifa.com/player/215391/ibrahima-seck/220002;I. Seck;Ibrahima Khaliloulah Seck;70;70;1100000;8000;31
215417;https://sofifa.com/player/215417/christian-mathenia/220002;C. Mathenia;Christian Mathenia;70;70;1100000;6000;29
215496;https://sofifa.com/player/215496/joeliton-lima-santos/220002;Mansur;Joeliton Lima Santos;70;70;1400000;4000;28
215708;https://sofifa.com/player/215708/adrien-monfray/220002;A. Monfray;Adrien-Mehdi Monfray;70;70;1300000;4000;30
215823;https://sofifa.com/player/215823/dario-zuparic/220002;D. Å½upariÄ‡;Dario Å½upariÄ‡;70;71;1500000;5000;29
215970;https://sofifa.com/player/215970/boli-bolingoli/220002;B. Bolingoli;Boli Bolingoli-Mbombo;70;72;1800000;24000;26
215995;https://sofifa.com/player/215995/emiliano-mendez/220002;E. MÃ©ndez;Emiliano Jorge RubÃ©n MÃ©ndez;70;70;1100000;6000;32
216003;https://sofifa.com/player/216003/bartosz-kapustka/220002;B. Kapustka;Bartosz Kapustka;70;75;2400000;6000;24
216245;https://sofifa.com/player/216245/luis-cardenas/220002;L. CÃ¡rdenas;Luis Alberto CÃ¡rdenas LÃ³pez;70;73;1600000;18000;27
216349;https://sofifa.com/player/216349/alen-halilovic/220002;A. HaliloviÄ‡;Alen HaliloviÄ‡;70;74;2200000;15000;25
216416;https://sofifa.com/player/216416/jan-gyamerah/220002;J. Gyamerah;Jan Gyamerah;70;72;1800000;8000;26
216428;https://sofifa.com/player/216428/tornike-okriashvili/220002;T. Okriashvili;Tornike Okriashvili;70;70;1600000;750;29
216476;https://sofifa.com/player/216476/anderson-plata/220002;A. Plata;Anderson Daniel Plata GuillÃ©n;70;70;1500000;1000;30
216706;https://sofifa.com/player/216706/franco-mussis/220002;F. Mussis;Franco Gabriel Mussis;70;70;1400000;7000;29
216730;https://sofifa.com/player/216730/stian-rode-gregersen/220002;S. Gregersen;Stian Rode Gregersen;70;75;2100000;13000;26
216802;https://sofifa.com/player/216802/juan-kaprof/220002;J. Kaprof;Juan Cruz Kaprof;70;73;2100000;800;26
217082;https://sofifa.com/player/217082/wilker-angel/220002;W. Ãngel;Wilker JosÃ© Ãngel Romero;70;72;1600000;8000;28
217085;https://sofifa.com/player/217085/victor-garcia/220002;V. GarcÃ­a;VÃ­ctor Hugo GarcÃ­a HernÃ¡ndez;70;71;1700000;6000;27
217649;https://sofifa.com/player/217649/shuichi-gonda/220002;S. Gonda;æ¨©ç”° ä¿®ä¸€;70;70;800000;4000;32
217813;https://sofifa.com/player/217813/gibran-lajud/220002;G. Lajud;Manuel Gibran Lajud Bojalil;70;74;1700000;9000;27
217852;https://sofifa.com/player/217852/kevin-molino/220002;K. Molino;Kevin Molino;70;70;1300000;5000;31
218621;https://sofifa.com/player/218621/facundo-sanchez/220002;F. SÃ¡nchez;Facundo SÃ¡nchez;70;70;1200000;500;31
218658;https://sofifa.com/player/218658/dominic-iorfa/220002;D. Iorfa;Dominic Iorfa;70;74;2000000;4000;26
218717;https://sofifa.com/player/218717/gabadhino-mhango/220002;G. Mhango;Hellings Frank Mhango;70;70;1600000;650;28
219413;https://sofifa.com/player/219413/edwin-velasco/220002;E. Velasco;Edwin Alexis Velasco Uzuriaga;70;70;1400000;2000;29
219525;https://sofifa.com/player/219525/ezequiel-cerutti/220002;E. Cerutti;Ezequiel Osvaldo Cerutti;70;70;1600000;9000;29
219582;https://sofifa.com/player/219582/steven-fortes/220002;S. Fortes;Steven FortÃ¨s;70;70;1300000;15000;29
219584;https://sofifa.com/player/219584/luca-lezzerini/220002;L. Lezzerini;Luca Lezzerini;70;73;1600000;9000;26
219591;https://sofifa.com/player/219591/stefan-simic/220002;S. SimiÄ;Stefan SimiÄ;70;73;1800000;600;26
219755;https://sofifa.com/player/219755/uros-matic/220002;U. MatiÄ‡;UroÅ¡ MatiÄ‡;70;70;1300000;8000;31
219823;https://sofifa.com/player/219823/gonzalo-mastriani/220002;G. Mastriani;Gonzalo MathÃ­as Mastriani Borges;70;70;1600000;850;28
219836;https://sofifa.com/player/219836/orlando-ruben-yanez-alabart/220002;RubÃ©n YÃ¡Ã±ez;Orlando RubÃ©n YÃ¡Ã±ez Alabart;70;72;1500000;11000;27
219841;https://sofifa.com/player/219841/nicolas-figal/220002;N. Figal;Jorge NicolÃ¡s Figal;70;73;1800000;5000;27
219848;https://sofifa.com/player/219848/david-costas-cordal/220002;David Costas;David Costas Cordal;70;75;2100000;6000;26
219852;https://sofifa.com/player/219852/alex-ferrari/220002;A. Ferrari;Alex Ferrari;70;73;1800000;10000;27
219911;https://sofifa.com/player/219911/thulani-hlatshwayo/220002;T. Hlatshwayo;Thulani Hlatshwayo;70;70;1100000;550;31
220064;https://sofifa.com/player/220064/clifford-aboagye/220002;C. Aboagye;Clifford Aboagye;70;73;2100000;12000;26
220075;https://sofifa.com/player/220075/mohamed-kanno/220002;M. Kanno;Mohammed Ibrahim Kanoo;70;73;2100000;20000;26
220175;https://sofifa.com/player/220175/olivier-kemen/220002;O. Kemen;Olivier Michel Kemen;70;75;2400000;8000;24
220314;https://sofifa.com/player/220314/ofir-marciano/220002;O. Marciano;Ofir Meir Marciano;70;70;850000;5000;31
220383;https://sofifa.com/player/220383/aaron-escandell/220002;AarÃ³n;AarÃ³n Escandell Banacloche;70;75;1900000;9000;25
220820;https://sofifa.com/player/220820/mory-diaw/220002;M. Diaw;Mory Diaw;70;72;1400000;7000;28
220862;https://sofifa.com/player/220862/jordan-hugill/220002;J. Hugill;Jordan Hugill;70;70;1600000;21000;29
221312;https://sofifa.com/player/221312/alexis-perez/220002;A. PÃ©rez;Alexis Rafael PÃ©rez Fontanilla;70;73;1800000;8000;27
221433;https://sofifa.com/player/221433/omar-govea/220002;O. Govea;Omar NicolÃ¡s Govea GarcÃ­a;70;74;2200000;8000;25
221459;https://sofifa.com/player/221459/leonardo-villagra/220002;L. Villagra;Leonardo AdriÃ¡n Villagra Enciso;70;70;1600000;550;30
221553;https://sofifa.com/player/221553/vidhar-orn-kjartansson/220002;V. Kjartansson;ViÃ°ar Ã–rn Kjartansson;70;70;1300000;4000;31
221618;https://sofifa.com/player/221618/lys-mousset/220002;L. Mousset;Lys Mousset;70;74;2200000;17000;25
221695;https://sofifa.com/player/221695/godfred-donsah/220002;G. Donsah;Godfred Donsah;70;75;2300000;7000;25
221737;https://sofifa.com/player/221737/yairo-moreno/220002;Y. Moreno;Yairo Yesid Moreno BerrÃ­o;70;73;1900000;9000;26
221994;https://sofifa.com/player/221994/nurio-domingos-matias-fortuna/220002;NÃºrio Fortuna;NÃºrio Domingos Matias Fortuna;70;73;1800000;11000;26
222116;https://sofifa.com/player/222116/david-ramirez/220002;D. RamÃ­rez;JosÃ© David RamÃ­rez GarcÃ­a;70;73;1900000;12000;25
222160;https://sofifa.com/player/222160/youssouf-kone/220002;Y. KonÃ©;Youssouf KonÃ©;70;73;1900000;25000;25
222224;https://sofifa.com/player/222224/paul-anton/220002;P. Anton;Paul Viorel Anton;70;70;1300000;5000;30
222278;https://sofifa.com/player/222278/miao-tang/220002;Tang Miao;å”æ·¼;70;70;1400000;8000;30
222562;https://sofifa.com/player/222562/runar-alex-runarsson/220002;R. RÃºnarsson;RÃºnar Alex RÃºnarsson;70;74;1700000;27000;26
222585;https://sofifa.com/player/222585/francisco-fydriszewski/220002;F. Fydriszewski;Francisco David Fydriszewski;70;70;1600000;500;28
222634;https://sofifa.com/player/222634/isaac-success/220002;I. Success;Isaac Ajayi Success;70;75;2400000;10000;25
222636;https://sofifa.com/player/222636/grejohn-kyei/220002;G. Kyei;Grejohn Kyei;70;73;2100000;11000;25
222693;https://sofifa.com/player/222693/hector-fertoli/220002;H. Fertoli;HÃ©ctor Hugo FÃ©rtoli;70;70;1700000;11000;26
222724;https://sofifa.com/player/222724/benson-manuel/220002;B. Manuel;Benson Manuel Hedilazio;70;75;2400000;11000;24
222825;https://sofifa.com/player/222825/chadrac-akolo/220002;C. Akolo;Chadrac Akolo Ababa;70;70;1700000;4000;26
223045;https://sofifa.com/player/223045/ugur-ciftci/220002;U. Ã‡iftÃ§i;UÄŸur Ã‡iftÃ§i;70;70;1400000;10000;29
223046;https://sofifa.com/player/223046/ahmet-calik/220002;A. Ã‡alÄ±k;Ahmet YÄ±lmaz Ã‡alÄ±k;70;71;1600000;10000;27
223064;https://sofifa.com/player/223064/fabian-noguera/220002;F. Noguera;FabiÃ¡n Ariel Noguera;70;72;1600000;8000;28
223188;https://sofifa.com/player/223188/sener-ozbayrakli/220002;Åž. Ã–zbayraklÄ±;Åžener Ã–zbayraklÄ±;70;70;1200000;18000;31
223553;https://sofifa.com/player/223553/sergio-henrique-francisco/220002;Serginho;SÃ©rgio Henrique Francisco;70;70;525000;600;36
223618;https://sofifa.com/player/223618/hugo-boumous/220002;H. Boumous;Hugo Adnan Boumous;70;73;2100000;2000;25
223633;https://sofifa.com/player/223633/leart-paqarada/220002;L. Paqarada;Leart Paqarada;70;73;1900000;10000;26
223686;https://sofifa.com/player/223686/timon-wellenreuther/220002;T. Wellenreuther;Timon Janis Wellenreuther;70;74;1700000;9000;25
223694;https://sofifa.com/player/223694/erik-marxen/220002;E. Marxen;Erik Marxen;70;70;1300000;8000;30
223779;https://sofifa.com/player/223779/damian-szymanski/220002;D. SzymaÅ„ski;Damian Dawid SzymaÅ„ski;70;73;2100000;750;26
223790;https://sofifa.com/player/223790/sheraldo-becker/220002;S. Becker;Sheraldo Becker;70;71;1900000;18000;26
223791;https://sofifa.com/player/223791/recep-niyaz/220002;R. Niyaz;Recep Niyaz;70;73;2100000;9000;26
223818;https://sofifa.com/player/223818/joao-ricardo-da-silva-afonso/220002;JoÃ£o Afonso;JoÃ£o Ricardo da Silva Afonso;70;70;1100000;4000;31
223843;https://sofifa.com/player/223843/damian-frascarelli/220002;D. Frascarelli;DamiÃ¡n AndrÃ©s Frascarelli GutiÃ©rrez;70;70;180000;500;36
223905;https://sofifa.com/player/223905/perry-ng/220002;P. Ng;Perry Ng Tian-Hee;70;74;2100000;16000;25
223929;https://sofifa.com/player/223929/aaron-leya-iseka/220002;A. Leya Iseka;Aaron Leya Iseka;70;75;2400000;22000;23
224067;https://sofifa.com/player/224067/jeppe-tverskov/220002;J. Tverskov;Jeppe Theis Tverskov;70;71;1500000;8000;28
224186;https://sofifa.com/player/224186/jordy-de-wijs/220002;J. de Wijs;Jordy de Wijs;70;73;1800000;10000;26
224187;https://sofifa.com/player/224187/mohamed-rayhi/220002;M. Rayhi;Mohamed Rayhi;70;70;1700000;11000;27
224191;https://sofifa.com/player/224191/alessandro-ciranni/220002;A. Ciranni;Alessandro Ciranni;70;74;2100000;8000;25
224265;https://sofifa.com/player/224265/joe-williams/220002;J. Williams;Joe Williams;70;77;3000000;15000;24
224367;https://sofifa.com/player/224367/german-lanaro/220002;G. Lanaro;GermÃ¡n AndrÃ©s Lanaro;70;70;425000;5000;35
224376;https://sofifa.com/player/224376/philipe-sampaio-azevedo/220002;Philipe Sampaio;Philipe Sampaio Azevedo;70;74;2000000;5000;26
224509;https://sofifa.com/player/224509/ulises-rivas/220002;U. Rivas;Ulises Rivas Gilio;70;74;2200000;12000;25
224524;https://sofifa.com/player/224524/esteban-burgos/220002;E. Burgos;Esteban Rodrigo Burgos;70;71;1500000;7000;29
224590;https://sofifa.com/player/224590/jessy-benet/220002;J. Benet;Jessy BÃ©net;70;73;2100000;4000;26
224591;https://sofifa.com/player/224591/yann-bodiger/220002;Y. Bodiger;Yann Yves Laurent Bodiger;70;74;2000000;5000;26
224836;https://sofifa.com/player/224836/vanja-milinkovic-savic/220002;V. MilinkoviÄ‡-SaviÄ‡;Vanja MilinkoviÄ‡-SaviÄ‡;70;75;1900000;13000;24
224891;https://sofifa.com/player/224891/rafael-antonio-figueiredo-ramos/220002;Rafael Ramos;Rafael AntÃ³nio Figueiredo Ramos;70;73;1900000;4000;26
224970;https://sofifa.com/player/224970/jean-luc-dompe/220002;J. DompÃ©;Jean-Luc Mamadou Diarra DompÃ©;70;71;1900000;8000;25
224995;https://sofifa.com/player/224995/walmer-pacheco/220002;W. Pacheco;Walmer Pacheco MejÃ­a;70;73;1900000;2000;26
225071;https://sofifa.com/player/225071/ben-whiteman/220002;B. Whiteman;Benjamin Whiteman;70;75;2100000;16000;25
225106;https://sofifa.com/player/225106/jorge-saenz-de-miera/220002;Jorge SÃ¡enz;Jorge SÃ¡enz de Miera Colmeiro;70;77;3000000;14000;24
225114;https://sofifa.com/player/225114/mimoun-mahi/220002;M. Mahi;Mimoun Mahi;70;71;1900000;10000;27
225117;https://sofifa.com/player/225117/nicolas-haas/220002;N. Haas;Nicolas Thibault Haas;70;73;2100000;22000;25
225169;https://sofifa.com/player/225169/tony-mauricio/220002;T. Mauricio;Tony Mauricio;70;71;1800000;5000;27
225199;https://sofifa.com/player/225199/vincent-koziello/220002;V. Koziello;Vincent Edouard AndrÃ© Koziello;70;75;2300000;7000;25
225282;https://sofifa.com/player/225282/jose-devecchi/220002;J. Devecchi;JosÃ© Antonio Devecchi;70;73;1600000;6000;25
225305;https://sofifa.com/player/225305/sinan-gumus/220002;S. GÃ¼mÃ¼ÅŸ;Sinan GÃ¼mÃ¼ÅŸ;70;70;1700000;26000;27
225386;https://sofifa.com/player/225386/ygor-nogueira-de-paula/220002;Ygor Nogueira;Ygor Nogueira de Paula;70;72;1700000;7000;26
225402;https://sofifa.com/player/225402/bruno-miguel-boialvo-gaspar/220002;Bruno Gaspar;Bruno Miguel Boialvo Gaspar;70;70;1400000;7000;28
225455;https://sofifa.com/player/225455/victor-davila/220002;V. DÃ¡vila;VÃ­ctor Alejandro DÃ¡vila Zavala;70;77;3200000;10000;23
225502;https://sofifa.com/player/225502/kevin-balanta/220002;K. Balanta;Kevin Alexander Balanta LucumÃ­;70;77;3200000;6000;24
225673;https://sofifa.com/player/225673/kasim-adams-nuhu/220002;K. Adams Nuhu;Kasim Adams Nuhu;70;73;1800000;16000;26
225775;https://sofifa.com/player/225775/marc-bola/220002;M. Bola;Marc Bola;70;76;2400000;13000;23
225779;https://sofifa.com/player/225779/ben-sheaf/220002;B. Sheaf;Ben Sheaf;70;79;3300000;10000;23
225785;https://sofifa.com/player/225785/chris-willock/220002;C. Willock;Chris Anthony Willock;70;77;3200000;10000;23
225908;https://sofifa.com/player/225908/reece-oxford/220002;R. Oxford;Reece Oxford;70;77;3000000;11000;22
225956;https://sofifa.com/player/225956/babajide-david-akintola/220002;B. Akintola;Babajide David Akintola;70;73;2100000;11000;25
225974;https://sofifa.com/player/225974/scott-mckenna/220002;S. McKenna;Scott McKenna;70;77;3000000;20000;24
226050;https://sofifa.com/player/226050/cedric-teuchert/220002;C. Teuchert;Cedric Teuchert;70;73;2200000;15000;24
226060;https://sofifa.com/player/226060/roger-assale/220002;R. AssalÃ©;Roger Claver Djapone AssalÃ©;70;70;1700000;4000;27
226103;https://sofifa.com/player/226103/sergio-akieme-rodriguez/220002;Akieme;Sergio Akieme RodrÃ­guez;70;79;3400000;5000;23
226278;https://sofifa.com/player/226278/antonio-manuel-pereira-xavier/220002;Xavier;AntÃ³nio Manuel Pereira Xavier;70;70;1600000;600;28
226508;https://sofifa.com/player/226508/greg-taylor/220002;G. Taylor;Greg John Taylor;70;76;2400000;21000;23
226616;https://sofifa.com/player/226616/jonathan-galvan/220002;J. GalvÃ¡n;Jonathan SebastiÃ¡n GalvÃ¡n;70;70;1300000;8000;29
226677;https://sofifa.com/player/226677/juninho-bacuna/220002;J. Bacuna;Juninho Bacuna;70;77;3200000;23000;23
226706;https://sofifa.com/player/226706/felipe-augusto-rodrigues-pires/220002;Felipe Pires;Felipe Augusto Rodrigues Pires;70;71;1900000;8000;26
226928;https://sofifa.com/player/226928/berkan-emir/220002;B. Emir;Berkan Emir;70;70;825000;8000;33
227106;https://sofifa.com/player/227106/diego-gonzalez-polanco/220002;Diego GonzÃ¡lez;Diego GonzÃ¡lez Polanco;70;75;2100000;10000;26
227530;https://sofifa.com/player/227530/damian-lemos/220002;D. Lemos;DamiÃ¡n Oscar Lemos;70;70;1100000;8000;32
227600;https://sofifa.com/player/227600/joel-andersson/220002;J. Andersson;Eric Joel Andersson;70;74;2100000;12000;24
227602;https://sofifa.com/player/227602/favio-alvarez/220002;F. Ãlvarez;Favio Enrique Ãlvarez;70;70;1600000;9000;28
227903;https://sofifa.com/player/227903/maximiliano-romero/220002;M. Romero;Maximiliano Samuel Romero;70;80;3600000;9000;22
227911;https://sofifa.com/player/227911/randall-leal/220002;R. Leal;Randall Enrique Leal Arley;70;75;2400000;5000;24
227978;https://sofifa.com/player/227978/marvin-mehlem/220002;M. Mehlem;Marvin Mehlem;70;76;2500000;8000;23
228080;https://sofifa.com/player/228080/felix-passlack/220002;F. Passlack;Felix Passlack;70;75;2400000;22000;23
228144;https://sofifa.com/player/228144/jorge-marcos-pombo-escobar/220002;Jorge Pombo;Jorge Marcos Pombo Escobar;70;71;1900000;17000;27
228245;https://sofifa.com/player/228245/marvin-wanitzek/220002;M. Wanitzek;Marvin Wanitzek;70;70;1600000;10000;28
228326;https://sofifa.com/player/228326/brian-olivan-herrero/220002;Brian OlivÃ¡n;Brian OlivÃ¡n Herrero;70;71;1700000;13000;27
228383;https://sofifa.com/player/228383/kamil-grabara/220002;K. Grabara;Kamil MieczysÅ‚aw Grabara;70;78;3100000;7000;22
228410;https://sofifa.com/player/228410/daniel-iversen/220002;D. Iversen;Daniel LÃ¸nne Iversen;70;75;1900000;26000;23
228591;https://sofifa.com/player/228591/carlens-arcus/220002;C. Arcus;Carlens Jean Fedlaire Ruby Arcus;70;75;2200000;4000;25
228761;https://sofifa.com/player/228761/oscar-estupinan/220002;Ã“. EstupiÃ±Ã¡n;Ã“scar Eduardo EstupiÃ±Ã¡n Vallesilla;70;77;3200000;6000;24
228782;https://sofifa.com/player/228782/joao-pedro-da-costa-gamboa/220002;JoÃ£o Gamboa;JoÃ£o Pedro da Costa Gamboa;70;74;2100000;4000;24
228790;https://sofifa.com/player/228790/aitor-bunuel-redrado/220002;Aitor BuÃ±uel;Aitor BuÃ±uel Redrado;70;76;2400000;5000;23
228804;https://sofifa.com/player/228804/alexis-de-sart/220002;A. De Sart;Alexis FranÃ§ois De Sart;70;75;2400000;10000;24
228828;https://sofifa.com/player/228828/rodrigo-tarin-higon/220002;Rodri TarÃ­n;Rodrigo TarÃ­n HigÃ³n;70;77;3000000;6000;24
228829;https://sofifa.com/player/228829/marc-roberts/220002;M. Roberts;Marc Roberts;70;70;1300000;12000;30
228942;https://sofifa.com/player/228942/dion-cools/220002;D. Cools;Dion Johan Cools;70;73;1900000;13000;25
229092;https://sofifa.com/player/229092/aminu-umar/220002;A. Umar;Aminu Umar;70;70;1700000;9000;26
229236;https://sofifa.com/player/229236/matthieu-udol/220002;M. Udol;Matthieu Udol;70;74;2100000;9000;25
229255;https://sofifa.com/player/229255/charles-marcelo-da-silva/220002;Charles;Charles Marcelo da Silva;70;73;1600000;3000;27
229336;https://sofifa.com/player/229336/anto-grgic/220002;A. GrgiÄ‡;Anto GrgiÄ‡;70;77;3200000;12000;24
229428;https://sofifa.com/player/229428/yanis-rahmani/220002;Y. Rahmani;Yanis Rahmani Cordeiro;70;71;1900000;7000;26
229487;https://sofifa.com/player/229487/lukas-klunter/220002;L. KlÃ¼nter;Lukas KlÃ¼nter;70;74;2000000;19000;25
229584;https://sofifa.com/player/229584/pascal-stenzel/220002;P. Stenzel;Pascal Stenzel;70;73;1900000;13000;25
229692;https://sofifa.com/player/229692/jannik-huth/220002;J. Huth;Jannik Huth;70;71;1400000;7000;27
229896;https://sofifa.com/player/229896/jordi-calavera-espinach/220002;Jordi Calavera;Jordi Calavera Espinach;70;73;1900000;6000;25
229900;https://sofifa.com/player/229900/sandro-lauper/220002;S. Lauper;Sandro Mike Lauper;70;75;2400000;9000;24
229956;https://sofifa.com/player/229956/lawrence-ati-zigi/220002;L. Zigi;Lawrence Ati Zigi;70;78;3100000;4000;24
229991;https://sofifa.com/player/229991/francisco-jose-villalba-rodrigo/220002;Fran Villalba;Francisco JosÃ© Villalba Rodrigo;70;74;2300000;11000;23
230144;https://sofifa.com/player/230144/assane-diousse/220002;A. DioussÃ©;Assane DioussÃ© El Hadji;70;76;2500000;15000;23
230169;https://sofifa.com/player/230169/vitor-martin-angulho-fancini/220002;VÃ­tor Angulho;VÃ­tor MartÃ­n Angulho Fancini;70;70;1300000;6000;25
230180;https://sofifa.com/player/230180/adriano-well-bastos-oliveira/220002;Adrizinho Bastos;Adriano Well. Bastos Oliveira;70;70;525000;7000;33
230190;https://sofifa.com/player/230190/renato-fred-baumer-trigo/220002;RenatÃ£o Baumer;Renato Fred Baumer Trigo;70;70;1600000;12000;25
230193;https://sofifa.com/player/230193/samuel-thomas-carvalho-melo/220002;Carvamelinho;Samuel Thomas Carvalho Melo;70;70;1600000;13000;25
230194;https://sofifa.com/player/230194/jaime-frederico-cavaco-dorta/220002;Jaimosa Cavaco;Jaime Frederico Cavaco Dorta;70;70;1700000;9000;21
230203;https://sofifa.com/player/230203/daniel-clayton-branco-juliao/220002;Claytinho Branco;Daniel Clayton Branco JuliÃ£o;70;70;1600000;13000;25
230233;https://sofifa.com/player/230233/paolo-marco-leima-donatelo/220002;Paolinho Leima;Paolo Marco Leima Donatelo;70;70;1700000;12000;21
230243;https://sofifa.com/player/230243/breno-evandro-bemposta-dimas/220002;Breno Bemposta;Breno Evandro Bemposta Dimas;70;70;1600000;7000;25
230249;https://sofifa.com/player/230249/marlon-romulo-dias-cavalcanti/220002;Marlinito Dias;Marlon RÃ´mulo Dias Cavalcanti;70;70;1600000;7000;25
230263;https://sofifa.com/player/230263/adeilson-daniel-gesser-esser/220002;Adeilson Gesser;Adeilson Daniel Gesser Esser;70;70;1600000;9000;29
230266;https://sofifa.com/player/230266/heltinho-melo-chaves/220002;Heltinho Melo;Heltinho Melo Chaves;70;70;1800000;9000;25
230292;https://sofifa.com/player/230292/elton-matheus-bessa-acuna/220002;Eltildo Bessa;Elton Matheus Bessa Acuna;70;70;1800000;9000;25
230296;https://sofifa.com/player/230296/cristian-enzo-lodeira-araujo/220002;Cristian Lodeira;Cristian Enzo Lodeira Araujo;70;70;1600000;15000;29
230299;https://sofifa.com/player/230299/douglas-arthur-silbeira-martins/220002;Arthur Silbeira;Douglas Arthur Silbeira Martins;70;70;1800000;15000;25
230343;https://sofifa.com/player/230343/jonaldo-kaua-monteiro-moura/220002;Jonaldo Monteiro;Jonaldo KauÃ£ Monteiro Moura;70;70;1700000;5000;21
230377;https://sofifa.com/player/230377/sanaldo-dilson-caiado-dutra/220002;Sanaldo Caiado;Sanaldo Dilson Caiado Dutra;70;70;1000000;19000;33
230380;https://sofifa.com/player/230380/luan-vagner-simoes-eustaquio/220002;Luildo SimÃµes;Luan VÃ¡gner SimÃµes EustÃ¡quio;70;70;1900000;12000;21
230382;https://sofifa.com/player/230382/milton-boas-menceiros-cunha/220002;Milton Menceiros;Milton Boas Menceiros Cunha;70;70;1300000;8000;29
230383;https://sofifa.com/player/230383/arturo-jonaldo-pombal-de-faria/220002;Pombaxinho;Arturo Jonaldo Pombal de Faria;70;70;1500000;12000;25
230387;https://sofifa.com/player/230387/heitor-edvaldo-zanon-barros/220002;Heitinho Zanon;Heitor Edvaldo Zanon Barros;70;70;1500000;7000;25
230394;https://sofifa.com/player/230394/nuno-jorgino-moldeiro-vaz/220002;Nuno Moldeiro;Nuno Jorgino Moldeiro Vaz;70;70;1800000;15000;25
230398;https://sofifa.com/player/230398/elton-matheus-marques-paiva/220002;Eltson Marques;Elton Matheus Marques Paiva;70;70;1300000;14000;29
